Height,Weight
65.44,109.92
66.75,109.92
67.46,109.92
67.49,109.92
67.94,109.92
68.7,109.92
64.87,109.93
67.27,109.93
66.35,109.94
66.46,109.94
67.34,109.94
67.76,109.94
64.63,109.95
65.24,109.95
66.72,109.95
67.21,109.95
66.54,109.96
67,109.96
68.71,109.96
65.34,109.97
66.48,109.97
65.99,109.98
66.26,109.98
64.38,109.99
68.14,109.99
66.32,110
67.3,110
68.81,110
70,110
65.71,110.01
66.02,110.01
66.03,110.01
68.93,110.01
64.37,110.02
65.76,110.02
67.52,110.02
67.66,110.02
65.31,110.03
64.66,110.04
66.26,110.04
66.58,110.04
68.6,110.04
67.41,110.05
67.99,110.05
68.71,110.05
65,110.06
67.06,110.06
67.07,110.06
67.12,110.06
68.01,110.06
62.67,110.07
66.1,110.07
67.8,110.07
63.65,110.08
68.17,110.08
68.77,110.08
65.5,110.09
68,110.09
64.77,110.1
67.37,110.1
67.84,110.1
60.28,110.11
65.59,110.11
66.28,110.11
67.27,110.11
67.4,110.11
65.3,110.12
65.7,110.12
65.92,110.12
66.23,110.12
67.63,110.12
65.26,110.13
67.42,110.13
68.72,110.13
68.97,110.13
65.8,110.14
66.45,110.14
67.56,110.14
68.06,110.14
64.66,110.15
64.78,110.15
67.81,110.15
68.93,110.15
63.48,110.16
66.69,110.16
67.73,110.16
68.4,110.16
66.85,110.17
67.43,110.17
65.07,110.18
65.95,110.18
66.32,110.18
66.06,110.19
67.79,110.19
68.66,110.19
63.26,110.2
67.19,110.21
68.66,110.21
66.62,110.22
66.74,110.23
66.85,110.23
67.7,110.23
64.13,110.24
65.16,110.25
66.92,110.25
67.1,110.25
67.61,110.25
62.41,110.26
66.33,110.26
66.42,110.26
67.09,110.26
69.19,110.26
62.66,110.27
64.92,110.27
66.51,110.27
67.15,110.28
67.68,110.28
67.86,110.28
69.43,110.28
65.93,110.29
66.61,110.29
67.45,110.29
65.17,110.3
65.99,110.3
66.8,110.3
69.24,110.3
70.12,110.3
65.45,110.31
66.94,110.31
64.95,110.32
65.41,110.32
65.51,110.32
66.2,110.32
66.43,110.32
67.3,110.32
67.7,110.32
65.61,110.33
65.91,110.33
66.27,110.33
65.21,110.34
65.48,110.34
67.38,110.34
67.75,110.34
67.86,110.34
69.04,110.34
66.15,110.35
67.79,110.36
68.16,110.36
65.5,110.37
65.68,110.37
67.33,110.37
67.95,110.37
70.36,110.37
64.22,110.38
64.47,110.38
64.68,110.38
64.69,110.38
66.63,110.38
68.45,110.38
68.61,110.38
68.62,110.38
67.92,110.39
68.13,110.39
65.22,110.4
66.27,110.4
66.37,110.4
68.29,110.4
64.31,110.41
66.22,110.41
66.58,110.41
66.63,110.41
64.98,110.42
65.63,110.42
68.52,110.42
64.57,110.45
67.71,110.45
65.83,110.46
66.42,110.46
65.6,110.47
65.85,110.47
66.37,110.47
66.81,110.47
68.15,110.47
68.2,110.47
67.14,110.48
68.17,110.48
65.47,110.49
68.04,110.49
65.19,110.5
65.87,110.5
67.86,110.5
66.06,110.51
67.71,110.51
65.17,110.52
66.85,110.52
67.08,110.52
68.53,110.52
68.57,110.52
64.62,110.53
64.74,110.53
66.8,110.53
70.66,110.53
64.76,110.54
66.66,110.54
68.03,110.54
64.54,110.55
66.55,110.55
67.47,110.55
66.4,110.56
67.14,110.56
68.97,110.56
65.41,110.57
66.37,110.57
65.21,110.58
66.01,110.58
67.9,110.58
65.41,110.59
68.79,110.59
69.31,110.59
67.74,110.6
67.96,110.6
66.19,110.61
66.73,110.61
68.92,110.61
64.23,110.62
68.24,110.62
65.38,110.63
66.92,110.63
66.98,110.63
69.82,110.63
65.35,110.64
66.32,110.64
66.33,110.65
67.26,110.65
67.62,110.65
68.39,110.65
68.66,110.65
64.96,110.66
66.11,110.66
66.79,110.66
67.32,110.66
67.69,110.66
66.39,110.67
66.85,110.67
67.95,110.67
63.36,110.68
65.27,110.68
65.97,110.68
66.95,110.68
67.01,110.68
68.78,110.68
64.72,110.69
64.99,110.69
67.82,110.69
64.16,110.7
67.04,110.7
67.28,110.7
67.52,110.7
67.6,110.7
67.84,110.7
69.05,110.7
66.3,110.71
66.64,110.71
67.86,110.71
66.02,110.72
66.89,110.72
67.59,110.72
68.37,110.72
68.4,110.73
66.72,110.74
67.82,110.74
63.36,110.76
66.75,110.76
68.45,110.77
67.35,110.78
69.27,110.78
64.06,110.79
65.66,110.79
66.53,110.79
67.15,110.79
68,110.79
68.39,110.79
67.14,110.8
68.6,110.8
62.78,110.81
64.96,110.81
66.96,110.81
67.56,110.81
67.78,110.81
67.93,110.81
68.45,110.81
66.08,110.82
65.38,110.83
68.56,110.83
63.63,110.85
63.8,110.85
66.76,110.85
67.73,110.85
65.27,110.86
66.94,110.86
67.27,110.86
68.21,110.86
65.17,110.87
67.15,110.87
68.9,110.87
69.45,110.87
65.26,110.88
65.44,110.88
66.02,110.88
67.75,110.89
68.7,110.89
65.31,110.9
66.04,110.9
67.11,110.9
64.17,110.91
66.12,110.91
66.54,110.91
66.63,110.91
64.31,110.93
64.8,110.93
65.16,110.93
65.75,110.93
68.55,110.93
63.74,110.94
65.56,110.94
68.77,110.94
65.52,110.95
66.15,110.95
67.16,110.95
65.9,110.96
66.04,110.96
67.06,110.96
67.45,110.96
67.74,110.96
63.96,110.97
67.45,110.97
68.45,110.97
63.84,110.98
65.16,110.98
65.97,110.98
65.99,110.98
67.24,110.98
66.2,110.99
67.17,110.99
67.19,110.99
67.65,110.99
65.79,111
68.03,111
65.66,111.01
66.73,111.01
68.25,111.01
64.19,111.02
66.86,111.02
67.46,111.02
67.48,111.02
68.06,111.02
68.74,111.02
69.09,111.02
65.35,111.03
67.12,111.03
67.33,111.03
67.39,111.03
65.8,111.04
66.03,111.04
68.43,111.04
64.74,111.06
64.9,111.06
67.12,111.06
68.39,111.06
65.34,111.07
65.62,111.07
66.51,111.07
68.8,111.07
65.52,111.08
66.75,111.08
66.95,111.08
67.87,111.08
63.71,111.09
66.41,111.09
68.63,111.09
64.37,111.1
65.84,111.1
66.76,111.1
66.94,111.1
67.2,111.1
67.2,111.1
67.77,111.1
68.63,111.1
69.12,111.1
67.66,111.11
68.34,111.11
66.03,111.12
66.76,111.12
66.85,111.12
67.86,111.12
68.31,111.12
66.66,111.13
68.4,111.13
64.08,111.14
65.74,111.14
67.17,111.14
68.45,111.14
70.19,111.14
64.95,111.15
65.53,111.15
66.36,111.15
67.24,111.15
64.43,111.16
65.31,111.17
65.68,111.17
68.81,111.17
65.83,111.18
66.93,111.18
69.36,111.18
70.17,111.18
65.91,111.19
66.81,111.19
67.12,111.19
67.79,111.19
65.55,111.2
65.89,111.2
68.78,111.2
69.14,111.2
66.55,111.21
66.74,111.21
66.22,111.22
66.42,111.22
67.05,111.22
67.19,111.22
67.95,111.23
63.19,111.24
64.37,111.24
64.64,111.25
65.81,111.25
65.88,111.25
66.28,111.25
66.75,111.25
66.99,111.25
67.66,111.25
66.65,111.26
65.99,111.27
66.65,111.27
66.71,111.27
67.51,111.27
66.29,111.28
65.43,111.29
66.56,111.29
67.23,111.29
70.39,111.29
64.55,111.31
65.91,111.31
66.57,111.31
64.71,111.32
65.24,111.32
65.64,111.32
66.36,111.32
67.61,111.32
66.34,111.33
67.4,111.33
67.74,111.33
64.63,111.34
67.69,111.34
65.65,111.35
66.42,111.35
66.93,111.35
67.74,111.35
63.13,111.36
65.76,111.36
66.09,111.37
64.38,111.38
66.2,111.38
66.48,111.38
68.7,111.38
69.23,111.38
64.29,111.39
65.68,111.39
66.46,111.39
66.84,111.39
67.93,111.39
68.79,111.39
69.06,111.39
66.06,111.4
66.59,111.4
67.2,111.4
67.3,111.4
70.15,111.4
63.3,111.41
66.2,111.41
68.13,111.41
64.86,111.42
65.09,111.42
65.73,111.42
66.73,111.42
71.06,111.42
64.2,111.43
67.4,111.43
67.51,111.43
64.89,111.44
67.5,111.44
67.94,111.44
68.04,111.44
67.09,111.45
67.56,111.45
66.11,111.46
68.44,111.47
68.64,111.47
66.78,111.48
67.68,111.48
63.78,111.49
64.88,111.49
65.18,111.49
65.43,111.49
68.24,111.49
65.43,111.5
66.92,111.5
68.19,111.5
65.64,111.51
66.98,111.51
64.11,111.52
65.06,111.52
65.18,111.52
66.93,111.52
67.23,111.52
67.49,111.52
64.14,111.53
66.31,111.53
67.27,111.53
67.28,111.53
67.37,111.53
68.76,111.53
64.66,111.54
65.29,111.54
66.48,111.54
68.05,111.54
68.78,111.54
69.59,111.54
63.53,111.55
64.73,111.55
65.76,111.55
66.01,111.55
66.02,111.55
66.42,111.55
66.84,111.55
66.88,111.55
67.54,111.55
63.7,111.56
65.08,111.56
67.09,111.56
69.77,111.56
64.71,111.57
66.26,111.57
66.61,111.57
64.03,111.58
65.6,111.58
66.92,111.58
67.97,111.58
65.63,111.59
67.1,111.59
67.14,111.59
67.8,111.59
65.49,111.6
65.75,111.6
68.09,111.6
68.56,111.6
69.28,111.6
64.35,111.61
64.65,111.61
65.19,111.61
65.34,111.61
66.22,111.61
67.59,111.61
66.8,111.62
66.81,111.62
67.19,111.62
67.93,111.62
65.15,111.63
65.84,111.63
65.99,111.63
66.63,111.64
67.83,111.64
68.09,111.64
65.51,111.65
66.47,111.65
68.15,111.65
70.93,111.65
67.25,111.66
67.91,111.66
64.32,111.67
66.82,111.68
67.25,111.68
67.57,111.68
67.69,111.68
68.01,111.68
67.65,111.69
68.18,111.69
65.43,111.7
66.91,111.7
66.95,111.7
67.91,111.7
69.06,111.7
69.41,111.7
65.43,111.71
65.68,111.71
67.22,111.71
63.8,111.72
64.08,111.72
66.52,111.72
68.41,111.72
65.56,111.73
66.88,111.73
67.11,111.73
67.19,111.73
67.28,111.73
67.49,111.73
68.34,111.73
70.49,111.73
65.06,111.74
66.32,111.74
66.81,111.74
67.18,111.74
62.92,111.75
65.78,111.75
66.65,111.75
67.97,111.75
67.98,111.75
68.82,111.75
63.84,111.76
65.21,111.76
66.02,111.76
64.34,111.77
65.1,111.77
66.28,111.77
66.67,111.77
68.49,111.78
66.29,111.79
67.26,111.79
68.07,111.79
68.64,111.79
70.5,111.79
66.17,111.8
68.5,111.8
67.42,111.81
62.49,111.82
64.25,111.82
66.05,111.82
66.23,111.82
66.24,111.82
66.96,111.82
65.78,111.83
66.25,111.83
67.87,111.83
67.99,111.83
65.89,111.84
67.53,111.84
65.39,111.85
66.12,111.85
66.67,111.85
65.16,111.86
65.18,111.86
66.66,111.86
67.55,111.86
67.94,111.86
63.88,111.87
64.78,111.87
65.77,111.87
67.03,111.87
68.46,111.87
66.3,111.88
66.49,111.88
67.61,111.88
69.81,111.88
69.95,111.88
64.36,111.89
66.21,111.89
66.8,111.89
67.97,111.89
70.62,111.89
65.95,111.9
66.17,111.9
68.69,111.9
69.25,111.9
63.93,111.91
66.15,111.91
67.32,111.91
68.71,111.91
64.46,111.92
63.93,111.94
64.72,111.94
65.63,111.94
66.86,111.94
70,111.94
64.81,111.95
66.8,111.95
67.63,111.95
67.84,111.95
68.58,111.95
64.85,111.96
67.14,111.96
67.72,111.96
70.45,111.96
63.23,111.97
65.66,111.97
66.86,111.97
66.91,111.97
67.8,111.97
67.9,111.97
69.04,111.97
65.34,111.98
66.14,111.98
68.24,111.98
65.17,111.99
64.73,112
65.36,112
65.4,112
64.1,112.01
65.72,112.01
66.38,112.01
66.77,112.01
68.91,112.01
65.22,112.02
65.28,112.02
66.25,112.02
67.69,112.02
66.8,112.03
67.16,112.03
67.36,112.03
64.4,112.05
66.85,112.05
67.43,112.05
67.94,112.05
68.67,112.05
64.1,112.07
64.17,112.07
65.86,112.07
68.58,112.07
69.98,112.07
64.95,112.08
65.71,112.08
67.07,112.09
68.02,112.09
63.04,112.1
65.69,112.1
70.71,112.1
67.05,112.11
68,112.11
68.03,112.11
68.64,112.11
68.71,112.11
64.45,112.12
65.29,112.12
66.8,112.12
66.85,112.12
66.91,112.12
67.05,112.12
67.29,112.12
68.38,112.12
69.45,112.12
70.75,112.12
67.17,112.13
64.29,112.14
64.88,112.14
66.17,112.14
68.45,112.14
69.2,112.14
62.84,112.15
65.48,112.15
66.18,112.15
66.32,112.15
63.64,112.16
68.34,112.16
69.43,112.16
63.44,112.17
64.68,112.17
64.82,112.17
65.42,112.17
66.07,112.17
66.2,112.17
66.26,112.17
66.97,112.17
67.28,112.17
68.29,112.17
63.89,112.18
67.17,112.18
68.52,112.18
64.56,112.19
64.83,112.19
65.33,112.19
66.05,112.19
64.1,112.2
65.33,112.2
65.33,112.2
66.59,112.2
68.13,112.2
69.4,112.2
69.39,112.21
69.93,112.21
64.36,112.22
64.99,112.22
65.93,112.22
66.16,112.22
68.33,112.22
69.46,112.22
69.52,112.22
64.15,112.23
67.21,112.23
68.24,112.23
65.95,112.24
67.33,112.24
68.12,112.24
66.28,112.25
68.56,112.25
64.73,112.26
66.49,112.26
68.76,112.26
67.08,112.27
67.16,112.27
68.13,112.27
69.86,112.28
70.36,112.28
64.43,112.29
65.25,112.29
65.84,112.29
67.69,112.29
64.27,112.3
66.41,112.3
66.43,112.3
66.51,112.31
66.76,112.31
67.67,112.31
68.06,112.31
68.49,112.31
69.05,112.31
65.77,112.32
65.89,112.32
66.42,112.32
69.42,112.32
66.68,112.33
67.49,112.33
68.68,112.33
67.26,112.34
63.91,112.35
65.01,112.35
66.17,112.35
67.87,112.35
66.52,112.36
66.09,112.37
66.72,112.37
67.83,112.37
67.9,112.37
67.91,112.37
68.07,112.37
68.29,112.37
66.2,112.38
66.3,112.38
67.78,112.38
63.39,112.39
66.92,112.39
68.09,112.39
67.24,112.4
66.17,112.41
66.97,112.41
67.19,112.42
67.59,112.42
68.93,112.42
66.75,112.43
66.85,112.43
67.24,112.43
67.57,112.43
65.25,112.44
67.96,112.44
63.76,112.45
64.61,112.45
64.88,112.45
67.21,112.45
64.53,112.46
65.4,112.46
65.55,112.46
66.56,112.46
66.06,112.47
66.65,112.47
68.39,112.47
64.86,112.48
66.49,112.48
67.62,112.48
67.67,112.48
68.17,112.48
68.34,112.48
69.47,112.48
64.91,112.49
67.18,112.49
64.69,112.5
67.73,112.5
67.88,112.5
63.7,112.51
64.06,112.51
66.91,112.52
67.02,112.52
65.22,112.53
66.19,112.54
67.72,112.54
69.05,112.54
64.62,112.55
64.77,112.55
64.88,112.55
65.23,112.55
66.07,112.55
66.33,112.55
66.53,112.55
66.97,112.55
67.84,112.55
70.3,112.55
64.41,112.56
66.84,112.56
64.54,112.57
64.64,112.57
66.34,112.57
65.28,112.58
65.7,112.58
66.37,112.58
68.63,112.58
68.93,112.58
66.47,112.59
66.94,112.59
69.55,112.59
65.02,112.6
65.74,112.6
67.53,112.6
65.82,112.61
67.51,112.61
69.65,112.61
67.51,112.62
63.33,112.63
64.89,112.63
65.82,112.63
68.94,112.63
66.02,112.64
65.77,112.65
66.27,112.65
66.35,112.65
67.43,112.65
67.57,112.65
63.88,112.66
66.68,112.66
66.9,112.66
67.13,112.67
67.33,112.67
69,112.67
66.77,112.68
67.93,112.68
68.08,112.68
64.4,112.69
69.27,112.69
69.38,112.69
65.35,112.7
65.56,112.7
67.68,112.7
67.91,112.7
68.04,112.7
68.09,112.7
64.12,112.71
66.43,112.71
66.74,112.71
67.31,112.71
68.13,112.71
66.49,112.72
68.6,112.72
68.85,112.72
64.83,112.73
66.17,112.73
67.58,112.73
68.79,112.73
68.45,112.74
69.77,112.74
66.6,112.75
67.38,112.75
70.2,112.75
65.53,112.76
67.18,112.76
64.59,112.77
66.14,112.77
66.69,112.77
68.55,112.77
64.9,112.78
65.08,112.78
66.65,112.78
68.02,112.78
69.66,112.78
65.79,112.79
66.14,112.79
66.32,112.79
66.62,112.79
68.3,112.79
68.87,112.79
69.06,112.79
64.65,112.8
67.36,112.8
68.24,112.8
66.93,112.81
68.47,112.81
69.39,112.81
63.58,112.82
65.58,112.82
67.33,112.82
67.76,112.82
69.38,112.82
64.24,112.83
66.61,112.83
66.99,112.83
68.01,112.83
68.42,112.83
69.78,112.83
67.38,112.84
67.96,112.84
68.03,112.84
64.17,112.85
64.73,112.85
65.59,112.85
65.77,112.85
63.57,112.86
64.19,112.86
64.83,112.86
65.2,112.86
66.56,112.86
66.78,112.86
67.34,112.86
68.93,112.86
70.13,112.86
65.02,112.87
65.05,112.87
66.19,112.87
66.24,112.87
67.84,112.87
64.16,112.88
65.81,112.88
67.64,112.88
68.35,112.88
64.5,112.89
65.26,112.89
66.06,112.89
68.93,112.89
63.72,112.9
65.8,112.9
66.1,112.9
67.43,112.9
66.66,112.91
65.8,112.92
65.92,112.92
67.97,112.92
65.74,112.93
65.88,112.93
66.2,112.93
66.71,112.93
67.84,112.93
69.74,112.93
65.58,112.94
66.03,112.94
66.59,112.94
67.11,112.94
67.16,112.94
68.21,112.94
64.02,112.95
64.96,112.95
65.32,112.95
67.84,112.95
67.91,112.95
68.08,112.95
67.09,112.96
67.26,112.96
65.34,112.97
65.75,112.97
66.53,112.97
68,112.97
63.93,112.98
65.75,112.98
66.9,112.98
67.04,112.98
67.48,112.98
68.07,112.98
65.11,112.99
65.78,112.99
66.41,112.99
64.95,113.01
66.51,113.01
68.42,113.01
65.52,113.02
65.89,113.02
66.3,113.02
67.5,113.02
69.24,113.02
69.69,113.02
70.22,113.02
65.47,113.03
65.86,113.03
67.67,113.03
67.88,113.03
68.04,113.03
65.83,113.04
65.95,113.04
66.25,113.04
66.74,113.04
67.7,113.04
68.9,113.04
63.8,113.05
64.89,113.05
65.25,113.05
66.08,113.05
66.35,113.05
64.23,113.06
64.6,113.06
66.25,113.06
68.42,113.06
68.74,113.06
69.75,113.06
66.41,113.07
67.82,113.07
66.62,113.08
67.91,113.08
64.1,113.09
68.68,113.09
70.44,113.09
64.95,113.1
67.12,113.1
67.62,113.1
68.45,113.1
66.68,113.11
66.75,113.11
67.34,113.11
67.5,113.11
64.62,113.12
64.78,113.12
68.51,113.12
65.86,113.13
67.43,113.13
66.15,113.14
66.67,113.14
66.89,113.14
67.22,113.14
67.5,113.14
66.59,113.15
67.36,113.15
68.18,113.15
70.39,113.15
64.21,113.16
65.8,113.16
68.76,113.16
65.84,113.17
66.12,113.17
67.56,113.17
68.32,113.17
66.07,113.18
65.18,113.19
66.44,113.19
66.51,113.19
67.96,113.19
65.82,113.2
66.33,113.2
66.94,113.2
63.6,113.21
67.85,113.21
62.68,113.22
64.67,113.22
66.66,113.22
67.13,113.22
67.42,113.22
68.6,113.22
65.09,113.23
67.23,113.23
65.23,113.24
66.08,113.24
66.5,113.24
69.01,113.24
64.55,113.25
65.29,113.25
65.5,113.25
66.48,113.25
68.05,113.25
68.2,113.25
62.42,113.26
64.6,113.26
67.58,113.26
68.04,113.26
69.24,113.26
65.54,113.27
68.26,113.27
68.93,113.27
64.52,113.28
64.74,113.28
65.97,113.28
67.61,113.28
66.1,113.29
67.39,113.29
69.51,113.29
70.22,113.29
70.63,113.29
63.46,113.3
64.79,113.3
65.91,113.3
67.46,113.3
68,113.3
66.21,113.31
64.67,113.32
66.49,113.32
67.28,113.32
67.59,113.32
66.5,113.33
68.19,113.33
65.52,113.34
66.8,113.34
69.89,113.34
67.48,113.35
67.69,113.35
67.95,113.35
64.82,113.36
66.38,113.36
66.55,113.36
67.23,113.36
69.88,113.36
65.73,113.37
66.17,113.37
67.12,113.37
68.05,113.37
68.21,113.37
68.24,113.37
64.35,113.38
66.53,113.38
66.84,113.38
68.58,113.38
69.22,113.38
65.96,113.39
66.63,113.39
66.95,113.39
67.63,113.39
69.3,113.39
64.45,113.4
65.18,113.4
65.66,113.4
66.54,113.4
66.8,113.4
67.6,113.4
68.6,113.4
70.34,113.4
62.99,113.41
65.26,113.41
65.3,113.41
65.39,113.41
65.22,113.42
67.99,113.42
68.45,113.42
69.06,113.42
70.26,113.42
65.01,113.43
65.56,113.43
66.1,113.43
67.48,113.43
68.02,113.43
66.26,113.44
67.97,113.44
63.92,113.45
66.8,113.45
67.91,113.45
69.22,113.45
65.14,113.46
67.53,113.46
64.73,113.47
64.89,113.47
65.04,113.47
66.04,113.47
66.54,113.47
67.49,113.47
66.25,113.48
66.42,113.48
67.39,113.48
64.58,113.49
64.97,113.49
66.47,113.49
67.33,113.49
68.31,113.49
63.92,113.5
67.04,113.5
67.38,113.5
67.93,113.5
68.97,113.5
66.33,113.51
68.71,113.51
68.8,113.51
65.97,113.52
66.13,113.52
66.23,113.52
67.64,113.52
69.09,113.52
70.07,113.52
67,113.53
67.88,113.53
68.29,113.53
69.02,113.53
69.19,113.53
68.5,113.54
66.11,113.55
66.12,113.55
66.93,113.55
67.75,113.55
68.12,113.55
63.85,113.56
64.78,113.56
66.02,113.56
66.48,113.56
66.74,113.56
66.92,113.56
67.85,113.56
69.05,113.56
64.66,113.57
67.14,113.57
65.47,113.58
66.54,113.58
68.84,113.58
63.31,113.59
64.7,113.59
64.93,113.59
65.66,113.59
67.51,113.59
67.9,113.59
64.6,113.6
64.74,113.6
65.08,113.6
65.82,113.6
63.63,113.61
66.69,113.61
69.13,113.61
69.16,113.61
69.72,113.61
63.6,113.62
65.63,113.62
65.74,113.62
65.82,113.62
66.75,113.62
65.1,113.63
65.26,113.63
65.6,113.63
65.76,113.63
66.84,113.63
62.62,113.64
66.43,113.64
67.49,113.64
68.22,113.64
68.95,113.64
64.34,113.65
64.79,113.65
65.24,113.65
67.41,113.65
67.42,113.65
68.38,113.65
66.66,113.66
67.74,113.66
67.75,113.66
70.31,113.66
64.21,113.67
64.43,113.67
65.01,113.67
65.4,113.67
66.74,113.67
67.2,113.67
67.49,113.67
67.6,113.67
68.52,113.67
69.59,113.67
66.17,113.68
67.26,113.68
65.99,113.69
66.17,113.69
66.68,113.69
66.9,113.69
67,113.69
64.36,113.7
65.28,113.7
65.99,113.7
66.85,113.7
67.09,113.7
68.55,113.7
68.9,113.7
64.25,113.71
64.63,113.71
65.78,113.71
66.22,113.71
66.76,113.71
64.83,113.72
65.52,113.72
67.94,113.72
68.37,113.72
66.18,113.73
66.71,113.73
67.37,113.73
66.37,113.74
67.43,113.74
67.43,113.74
67.6,113.74
68.51,113.74
65.13,113.75
66.58,113.75
67.94,113.75
66.65,113.76
67.6,113.76
67.83,113.76
68.21,113.76
68.49,113.76
64.74,113.77
65.33,113.77
65.89,113.77
67.19,113.77
67.51,113.77
67.82,113.77
68.34,113.77
64.81,113.78
65.01,113.78
65.6,113.78
66.47,113.78
66.77,113.78
67.35,113.78
68.79,113.78
71.82,113.78
67.48,113.79
67.77,113.79
68.16,113.79
69.2,113.79
65.71,113.8
65.71,113.8
68.13,113.8
64.36,113.81
64.39,113.81
65.79,113.81
66.02,113.81
66.21,113.81
66.95,113.81
67.22,113.81
66.39,113.82
68.17,113.82
69.83,113.82
65.9,113.83
66.06,113.83
67.1,113.83
67.27,113.83
64.45,113.84
66.82,113.84
66.95,113.84
63.68,113.85
63.97,113.85
64.55,113.85
66.57,113.85
66.73,113.85
67.1,113.85
68.68,113.85
68.82,113.85
65.36,113.86
66.2,113.86
67.59,113.86
67.6,113.86
67.65,113.86
69.13,113.86
70.16,113.86
63.84,113.87
64.56,113.87
65.13,113.87
65.34,113.87
68.3,113.88
63.68,113.89
64.46,113.89
65.44,113.89
66.5,113.89
68.45,113.89
69.32,113.89
65.09,113.9
65.63,113.9
66.2,113.9
67.07,113.9
70.03,113.9
70.46,113.9
60.81,113.91
66.14,113.91
67.35,113.91
68.8,113.91
69.49,113.91
65,113.92
65.32,113.92
66.2,113.92
67.62,113.92
68.74,113.92
68.93,113.92
69.36,113.92
70.4,113.92
64.73,113.93
66.88,113.93
67.91,113.93
68.68,113.93
68.87,113.93
63.86,113.94
63.92,113.94
64.92,113.94
66.38,113.94
67.54,113.94
65.79,113.95
66.15,113.95
66.76,113.95
65.72,113.96
67.5,113.96
67.69,113.96
69.04,113.96
65.05,113.97
65.76,113.97
66.68,113.97
67.57,113.97
68.86,113.97
64.16,113.98
66.98,113.98
67.3,113.98
64.48,113.99
67.67,113.99
67.73,113.99
69.14,113.99
64.54,114
66.52,114
68.72,114
64.97,114.01
66.01,114.01
67.41,114.01
65.3,114.02
65.52,114.02
66.29,114.02
66.92,114.02
68.3,114.02
63.39,114.03
65.56,114.03
66.34,114.03
