age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,Class
8,2,10866,15,9,3,0,3,2,0,0,0,19,38,0
42,1,16654,11,8,2,13,0,4,1,0,0,44,38,0
28,1,8322,9,12,0,9,4,4,0,0,0,39,38,0
21,2,3076,9,12,2,11,0,4,1,107,0,59,38,1
23,2,18396,11,8,4,7,1,4,0,0,0,34,38,0
29,0,18861,11,8,0,0,1,4,1,0,0,39,38,0
18,2,509,7,11,4,3,1,4,0,0,0,59,38,0
17,2,10584,11,8,0,9,4,4,0,0,0,24,38,0
16,2,9656,9,12,4,2,3,4,1,0,0,19,38,0
24,2,18263,11,8,0,0,4,4,0,0,0,35,38,0
3,2,15695,15,9,4,6,3,4,1,0,0,39,38,0
6,2,19331,4,2,4,7,3,4,1,0,0,39,7,0
9,2,1994,15,9,4,9,1,4,0,0,0,34,38,0
6,1,17785,11,8,4,4,1,4,1,0,0,39,30,0
45,1,4719,11,8,2,13,0,4,1,0,0,39,38,0
35,2,1360,15,9,2,0,0,4,1,0,0,39,38,0
41,2,9920,15,9,0,7,4,4,0,0,0,41,9,0
8,2,9928,9,12,4,11,1,4,0,0,0,39,38,0
7,2,19133,9,12,4,3,1,2,1,0,0,39,38,0
2,2,15143,15,9,4,10,3,4,1,0,0,7,38,0
26,2,4562,15,9,2,3,0,4,1,0,0,39,38,0
30,1,20057,11,8,5,0,4,2,0,0,0,39,38,0
22,2,3121,11,8,0,7,4,4,0,0,0,39,38,0
32,2,6683,8,10,3,5,4,4,1,0,14,41,38,0
15,2,850,8,10,4,2,1,4,1,0,0,44,38,0
17,2,18091,15,9,2,9,0,4,1,0,0,49,38,1
11,2,10824,11,8,0,2,1,4,1,0,0,44,38,0
8,2,15872,15,9,4,0,1,0,0,0,0,19,38,0
17,2,4234,9,12,2,9,0,4,1,0,0,49,38,1
21,3,3530,9,12,2,3,0,4,1,107,0,76,38,1
33,2,11534,11,8,2,3,0,4,1,93,0,49,38,1
7,1,15082,15,9,0,5,1,2,1,0,0,49,38,0
20,1,10456,15,9,2,12,0,4,1,0,0,44,38,1
27,2,9637,15,9,0,6,4,4,1,0,0,57,38,1
11,2,2851,15,9,2,11,5,4,0,0,0,39,38,0
25,2,13561,9,12,2,3,0,4,1,0,0,39,38,1
57,2,3536,15,9,0,0,1,4,0,0,0,8,38,0
21,4,10933,11,8,2,2,0,4,1,0,0,49,38,0
27,4,12170,12,13,2,9,0,4,1,0,0,39,38,0
27,2,4337,1,6,0,6,4,3,0,0,0,45,32,0
9,2,4276,11,8,4,6,1,4,1,0,0,39,38,0
19,2,11627,11,8,2,7,0,2,1,0,0,39,38,0
24,2,3732,7,11,2,3,5,4,0,0,0,49,38,1
50,2,14181,14,14,2,9,0,4,1,110,0,47,38,1
22,1,12601,2,7,2,12,0,4,1,0,0,49,38,0
40,2,10999,3,1,6,8,1,2,0,0,0,29,38,0
12,2,3781,8,10,5,2,1,4,1,0,0,39,38,0
14,3,1061,9,12,4,4,1,4,0,0,0,44,38,0
27,2,12807,15,9,2,13,0,4,1,0,0,39,38,0
12,2,6174,10,15,4,9,3,4,1,0,0,39,38,0
13,2,14541,15,9,4,5,4,4,0,0,0,39,38,0
10,2,8282,11,8,4,13,1,4,1,0,0,39,38,0
10,2,12101,15,9,2,11,0,4,1,0,0,49,38,0
15,2,2775,11,8,4,5,1,4,0,0,0,44,38,0
41,2,1487,0,5,2,7,5,4,0,0,0,7,38,0
18,1,14273,15,9,2,10,0,4,1,0,0,39,38,0
4,2,15575,11,8,4,5,3,4,1,0,0,35,38,0
11,2,10337,15,9,4,2,4,4,1,0,0,39,38,0
29,4,14962,15,9,0,3,1,4,1,0,0,49,38,0
19,4,206,11,8,5,7,4,4,0,0,0,39,38,0
55,2,12392,1,6,6,0,4,4,0,0,0,39,38,0
18,2,14039,11,8,2,6,5,2,0,0,0,39,38,0
16,0,17649,8,10,0,2,4,2,0,0,0,39,38,1
52,2,6294,1,6,4,6,1,4,0,0,0,39,38,0
18,2,1625,11,8,2,6,0,4,1,0,0,39,38,0
17,2,7127,11,8,2,12,5,4,0,0,0,31,38,0
13,2,7421,1,6,2,7,0,4,1,0,0,39,25,0
11,2,4715,9,12,4,13,1,4,1,0,0,54,38,0
37,2,12997,9,12,2,11,0,4,1,0,0,34,38,1
30,2,15748,15,9,2,9,0,4,1,0,0,49,38,1
7,2,2704,11,8,4,5,4,2,0,0,0,39,38,0
35,4,18000,9,12,2,9,0,4,1,0,0,59,38,1
3,2,218,11,8,4,5,3,0,1,0,0,47,38,0
26,3,10728,12,13,2,3,0,4,1,76,0,44,38,0
28,2,19632,5,3,5,7,4,4,0,0,0,39,25,0
12,4,4448,11,8,5,2,1,4,1,0,0,34,38,0
30,2,2917,12,13,0,3,4,4,1,0,0,41,38,0
7,2,18553,11,8,4,2,3,4,1,0,0,39,38,0
34,2,3289,11,8,2,9,0,4,1,0,0,39,38,0
0,2,14808,1,6,4,11,3,4,1,0,0,11,38,0
20,2,59,8,10,2,2,0,4,1,0,50,39,38,1
10,2,7824,10,15,4,9,1,4,0,0,0,68,38,0
12,2,18458,9,12,2,3,5,4,1,0,0,39,38,1
19,4,286,7,11,0,11,4,4,0,0,0,34,38,0
41,1,16531,9,12,4,9,1,4,0,0,0,39,38,0
9,4,2883,15,9,2,2,0,4,1,0,0,44,38,0
40,2,2195,11,8,2,11,0,4,1,0,0,39,38,1
42,2,11898,11,8,2,2,0,4,1,0,0,39,38,0
10,2,9984,11,8,2,6,0,4,1,0,0,39,38,0
14,4,18195,9,12,4,12,1,4,1,0,0,39,38,0
4,2,11689,15,9,4,11,3,4,0,0,0,23,38,0
12,2,672,15,9,4,0,1,4,1,0,0,59,38,0
1,2,7723,1,6,4,7,3,4,1,0,0,39,38,0
35,2,153,0,5,2,2,0,4,1,0,46,46,38,1
40,3,3912,9,12,0,9,1,4,1,0,0,76,38,0
43,2,974,5,3,4,13,1,4,1,0,0,47,38,1
14,2,8676,9,12,2,9,0,4,1,93,0,39,1,1
6,2,5040,9,12,4,0,3,4,0,0,0,39,38,0
10,2,15878,11,8,4,11,3,4,1,0,0,39,38,0
25,4,13094,14,14,2,9,0,4,1,0,47,49,38,1
8,2,11960,15,9,4,12,1,4,1,24,0,39,38,0
32,2,6313,9,12,4,9,1,4,0,0,0,44,38,0
15,2,14650,9,12,4,12,1,4,1,0,0,39,38,0
2,2,13298,15,9,4,0,3,4,1,0,0,27,38,0
43,2,1473,5,3,0,7,1,4,0,0,0,39,38,0
25,1,9373,6,4,2,7,0,4,1,0,0,39,38,0
18,4,11351,7,11,4,4,1,4,1,0,0,39,38,0
31,2,1220,11,8,4,0,4,2,0,0,0,36,38,0
34,2,19423,12,13,2,2,0,4,1,0,0,39,38,1
12,2,10078,11,8,4,2,1,0,1,0,0,39,38,0
19,1,18149,11,8,5,3,1,2,1,0,0,39,38,0
0,2,8790,0,5,4,7,3,4,0,0,0,20,38,0
35,2,12006,12,13,0,9,1,4,0,89,0,59,38,0
7,2,15044,11,8,4,2,1,4,1,0,0,39,38,0
7,2,15156,11,8,2,5,0,4,1,0,0,49,38,0
9,1,12621,9,12,4,9,3,4,1,6,0,39,38,0
10,2,4382,9,12,4,7,3,4,0,0,0,19,38,0
22,2,12597,11,8,4,5,3,4,1,0,0,59,38,0
13,2,18821,11,8,2,13,0,2,1,0,0,44,38,0
33,4,4722,11,8,2,3,0,4,1,0,0,31,38,0
35,3,1458,9,12,2,11,0,4,1,0,0,54,38,0
29,2,3785,14,14,2,9,0,4,1,107,0,44,38,1
6,2,10946,9,12,4,11,3,4,0,0,0,19,38,0
28,2,19810,1,6,6,7,1,2,0,0,0,19,38,0
48,2,4338,6,4,6,8,4,2,0,0,0,23,38,0
12,2,685,8,10,2,13,0,4,1,0,0,54,38,0
30,2,14759,6,4,3,5,4,4,1,0,0,39,7,0
13,2,5529,11,8,4,4,3,2,1,0,0,59,38,0
17,2,7511,11,8,2,11,0,4,1,0,0,44,38,1
21,4,15893,11,8,2,11,0,4,1,0,0,63,38,0
16,2,12401,15,9,2,3,0,4,1,0,0,39,38,1
32,2,15922,9,12,2,11,0,4,1,0,0,25,38,1
30,4,8374,15,9,4,7,4,2,0,0,0,39,38,0
32,1,5262,0,5,5,7,4,2,0,0,0,39,38,0
26,2,7555,15,9,2,2,0,4,1,107,0,59,38,1
13,2,3890,9,12,2,0,5,2,0,0,0,39,38,1
41,4,775,11,8,2,2,0,4,1,0,0,59,38,0
2,2,15687,11,8,4,7,3,4,0,0,0,13,38,0
4,2,13856,9,12,4,5,1,4,1,0,0,39,38,0
16,2,9377,9,12,2,3,0,4,1,107,0,59,38,1
30,3,15074,4,2,2,13,0,4,1,0,0,49,4,0
35,4,16743,10,15,2,9,0,4,1,0,0,59,38,1
9,2,2410,11,8,0,2,1,4,1,0,0,54,38,0
43,2,11862,11,8,2,2,0,4,1,0,0,39,38,0
4,2,8042,15,9,4,5,3,4,1,0,0,39,38,0
19,2,10743,15,9,2,11,0,4,1,78,0,49,38,1
14,2,1683,15,9,2,2,0,4,1,0,0,44,38,0
33,3,11441,10,15,5,9,1,4,1,0,0,39,38,1
14,1,19319,11,8,0,0,4,4,0,0,0,39,38,0
54,2,2525,11,8,2,2,0,4,1,0,0,14,38,0
13,5,8772,9,12,2,12,0,4,1,0,0,39,38,1
3,2,5990,15,9,4,7,3,4,1,0,0,19,38,0
7,2,20086,11,8,4,3,2,4,1,66,0,49,38,0
18,2,16840,10,15,2,9,0,1,1,0,0,39,35,1
21,5,6818,15,9,5,3,1,4,0,0,0,44,38,0
10,2,16701,11,8,4,6,3,4,0,0,0,31,38,0
12,5,2259,15,9,4,0,4,1,0,0,0,39,29,0
17,2,4129,11,8,2,2,0,4,1,0,0,44,38,0
27,2,13435,5,3,2,2,0,4,1,0,0,34,38,0
26,2,9246,11,8,2,6,0,4,1,0,0,39,38,1
27,4,18029,2,7,2,5,0,2,1,0,0,39,38,1
18,2,15640,12,13,4,11,1,4,1,0,0,59,38,0
10,2,4544,15,9,4,9,1,4,1,0,0,39,38,0
26,1,11350,12,13,4,9,1,4,1,0,0,37,38,0
3,2,2629,15,9,4,11,1,4,0,0,0,24,38,0
25,2,18203,7,11,0,9,4,4,0,96,0,39,38,1
10,5,15133,15,9,2,13,0,4,1,53,0,39,38,0
25,2,15008,11,8,2,2,0,2,1,0,0,39,38,1
7,2,9010,6,4,4,6,1,4,1,0,34,39,38,0
31,0,4429,15,9,0,3,1,4,1,0,0,39,38,0
0,4,18813,1,6,4,4,3,4,1,0,0,9,38,0
16,2,10085,9,12,2,3,0,4,1,0,0,39,38,1
33,3,13441,11,8,2,11,0,4,1,0,0,49,38,1
5,2,14710,11,8,4,11,3,4,0,38,0,39,38,0
0,2,3816,2,7,4,7,3,4,1,0,0,15,38,0
15,2,13861,15,9,2,0,0,4,1,0,0,39,25,0
14,2,5619,11,8,4,2,1,4,1,0,0,44,38,0
41,4,12274,11,8,6,3,1,4,1,0,0,49,38,0
12,1,3134,11,8,4,10,3,4,1,0,0,47,38,0
20,2,8057,8,10,2,2,0,4,1,0,0,39,31,1
17,4,10921,11,8,2,2,0,4,1,0,0,39,38,1
6,1,19614,15,9,5,3,4,2,1,0,0,39,38,0
1,5,1828,1,6,4,0,3,4,0,0,0,4,38,0
17,2,6322,11,8,0,3,1,4,0,0,0,39,38,0
28,1,2882,9,12,2,9,5,4,0,0,0,54,38,0
24,2,11424,12,13,4,3,1,4,1,0,0,34,5,0
9,2,8561,11,8,4,7,2,4,1,0,0,29,38,0
37,1,4633,15,9,2,4,0,4,1,0,0,39,38,0
7,2,6551,15,9,4,6,3,2,0,0,0,44,38,0
25,2,15679,15,9,2,9,0,4,1,0,0,49,38,0
3,2,17563,15,9,4,9,3,4,1,0,0,19,38,0
6,5,18033,9,12,4,12,1,4,0,0,0,19,38,0
18,2,12244,12,13,4,9,1,4,1,0,0,59,38,1
14,2,5127,12,13,2,12,0,4,1,0,47,39,38,1
13,2,10846,9,12,4,9,3,4,0,0,0,39,30,0
2,2,19865,11,8,4,11,3,4,0,0,0,19,38,0
19,1,4465,9,12,4,9,1,4,1,0,0,49,38,0
14,2,14853,9,12,6,11,4,4,0,0,14,39,4,0
4,2,8283,15,9,4,5,3,4,1,0,0,29,38,0
14,4,2588,15,9,2,2,0,4,1,0,0,39,38,0
29,2,16936,10,15,0,9,4,4,0,113,0,64,38,1
27,2,1954,9,12,0,3,3,4,0,0,0,49,38,1
23,2,14032,2,7,2,7,0,2,1,0,0,39,22,0
28,2,14795,15,9,4,11,1,2,1,0,0,39,38,0
43,2,9612,11,8,2,2,0,4,1,0,0,34,38,0
1,2,12617,1,6,4,7,2,4,1,0,0,24,38,0
11,2,16963,9,12,2,9,0,4,1,0,0,39,38,0
19,2,2208,15,9,0,0,4,2,0,0,0,39,38,0
23,2,6901,8,10,2,12,0,4,1,67,0,39,38,0
19,1,19057,9,12,0,0,4,4,0,0,0,34,15,0
14,2,16942,11,8,5,7,4,2,0,0,0,39,38,0
16,2,11331,11,8,2,6,0,4,1,0,0,39,38,0
2,5,18999,11,8,4,12,3,4,0,0,0,39,38,0
5,2,13102,15,9,4,11,3,4,0,0,0,14,38,0
17,2,13323,9,12,2,3,0,4,1,0,0,44,38,1
16,2,10085,11,8,4,7,1,4,1,0,0,39,38,0
24,2,5638,11,8,2,2,0,4,1,0,55,59,38,0
12,2,16045,9,12,4,9,1,4,1,70,0,39,38,0
33,1,1434,11,8,2,3,0,4,1,0,0,41,38,1
25,2,8127,9,12,2,3,0,4,1,90,0,44,38,1
27,2,4520,11,8,2,11,5,4,0,0,0,39,38,0
3,2,17049,15,9,4,7,1,4,0,0,0,19,38,0
14,2,13671,11,8,2,7,0,4,1,0,0,39,25,0
6,2,18498,15,9,4,7,1,4,0,0,0,23,38,0
38,2,9101,15,9,0,0,1,1,0,0,0,39,38,0
9,2,9982,8,10,2,0,0,4,1,0,73,44,38,0
8,2,17965,8,10,4,7,3,4,0,0,0,14,38,0
18,2,14366,15,9,2,2,0,4,1,33,0,39,38,0
19,2,6011,15,9,4,11,1,2,0,0,0,35,38,0
26,5,15625,9,12,2,9,0,4,1,0,0,49,38,0
39,2,7677,11,8,6,7,4,2,0,3,0,19,38,0
25,2,16385,9,12,2,12,0,4,1,0,0,39,38,1
2,2,11156,15,9,4,7,2,4,0,0,0,24,38,0
38,4,12013,11,8,2,13,0,4,1,0,0,69,38,0
25,2,7343,12,13,4,3,1,4,0,104,0,49,38,1
9,2,4620,8,10,4,12,3,4,1,0,0,39,38,0
0,2,17569,2,7,4,5,3,4,1,0,0,19,38,0
25,1,5676,9,12,2,9,5,4,0,0,0,39,38,1
38,2,11655,11,8,2,13,0,4,1,93,0,39,38,1
15,2,15901,15,9,4,0,3,2,0,0,0,39,38,0
12,2,15870,1,6,4,2,3,2,1,0,0,39,13,0
29,5,11230,9,12,2,9,0,4,1,0,0,36,38,0
12,5,18591,9,12,2,3,0,4,1,93,0,39,38,1
5,2,13692,9,12,4,9,4,4,1,0,0,19,38,0
41,4,2920,0,5,2,2,0,4,1,0,0,39,38,0
6,2,6907,11,8,4,13,4,4,1,0,0,49,38,0
22,2,1321,11,8,4,5,1,4,1,0,0,39,38,0
10,2,477,8,10,4,2,3,4,1,0,0,37,38,0
37,2,16615,11,8,2,13,0,4,1,0,0,39,38,1
16,1,5232,9,12,4,9,1,4,0,0,0,44,38,0
29,0,8563,11,8,2,0,5,4,0,0,0,39,38,1
20,2,3867,11,8,4,4,1,2,1,0,0,39,38,0
19,2,3707,11,8,4,7,1,4,0,0,0,17,38,0
42,1,19519,11,8,2,0,5,4,0,0,0,37,38,1
17,1,5185,11,8,0,10,4,4,1,0,0,39,31,0
36,3,5811,10,15,2,3,0,4,1,0,0,68,38,1
34,2,19110,9,12,4,11,1,4,1,0,0,54,38,1
15,2,16519,0,5,5,7,4,4,0,0,0,41,38,0
14,5,17108,15,9,3,7,2,4,1,0,0,39,38,0
5,2,7367,15,9,2,11,5,4,0,0,0,29,10,0
30,4,4092,9,12,0,11,1,4,0,0,0,49,38,0
15,2,10742,11,8,4,6,1,4,1,0,0,39,38,0
9,2,8923,15,9,4,4,1,4,0,0,0,37,38,0
20,2,17839,4,2,5,4,1,4,1,0,0,31,12,0
14,2,14892,11,8,0,2,4,4,1,0,0,54,38,0
20,2,16400,8,10,2,12,5,4,0,0,0,23,38,1
38,2,4909,11,8,4,11,1,4,1,0,0,37,38,0
6,1,16478,8,10,0,12,1,4,1,0,0,55,38,0
19,2,1495,15,9,0,0,4,4,0,0,0,39,38,0
26,2,13898,9,12,2,11,0,4,1,0,0,49,38,1
37,2,16347,15,9,4,12,1,4,1,0,0,39,38,0
11,2,11577,8,10,4,6,1,4,0,0,31,41,38,0
23,2,5973,8,10,2,3,0,4,1,0,0,49,38,1
24,4,1388,15,9,2,3,0,4,1,0,0,59,38,0
23,2,14517,9,12,4,11,1,3,0,0,0,54,38,1
25,2,8784,15,9,0,0,1,2,0,0,0,37,38,0
44,4,832,11,8,2,4,0,4,1,0,72,49,38,0
1,2,14156,2,7,4,6,3,4,1,0,0,29,38,0
31,2,3757,8,10,2,12,0,4,1,0,0,49,38,1
24,3,505,9,12,2,12,0,4,1,0,0,39,38,0
6,2,12852,11,8,4,11,1,4,0,35,0,39,38,0
43,2,461,11,8,2,13,0,4,1,0,0,59,38,1
5,2,8149,15,9,4,7,2,2,1,0,0,19,38,0
44,2,5851,11,8,2,6,0,4,1,0,0,39,38,0
8,2,17562,11,8,4,6,1,2,1,0,0,39,38,0
29,2,3065,12,13,4,12,1,4,1,0,0,34,38,1
26,2,16161,9,12,2,3,0,4,1,0,47,39,8,1
26,2,7569,7,11,0,2,1,4,1,0,0,39,38,0
7,2,4078,11,8,4,7,3,2,1,0,34,29,38,0
51,4,17528,1,6,4,4,4,4,1,0,0,19,38,0
14,2,1479,11,8,0,0,4,4,0,0,0,37,38,0
0,2,11307,1,6,4,11,3,4,0,0,0,19,38,0
15,2,14144,11,8,2,2,0,4,1,78,0,47,38,1
16,2,8813,9,12,2,9,0,4,1,49,0,46,38,1
47,2,16008,9,12,2,9,0,4,1,0,0,39,38,1
3,2,6474,11,8,4,13,3,4,1,0,0,29,38,0
13,2,11068,11,8,5,7,3,4,0,0,0,35,38,0
26,2,3216,15,9,0,3,1,4,1,0,0,44,38,0
5,2,6378,15,9,4,0,3,4,1,0,0,39,38,0
0,2,540,0,5,4,4,3,4,1,0,0,19,38,0
30,4,3172,11,8,2,7,5,4,0,0,0,72,21,0
24,2,15336,8,10,4,9,1,4,0,0,0,59,38,0
39,2,10509,15,9,2,2,0,4,1,0,0,49,38,1
47,2,8811,11,8,2,13,0,4,1,0,0,44,38,0
30,2,11034,11,8,2,13,0,4,1,0,0,49,38,1
31,2,8548,8,10,4,0,4,4,1,0,0,39,38,0
14,2,8981,12,13,4,9,1,4,0,0,0,45,38,0
12,2,7559,8,10,4,12,3,4,1,0,0,39,38,0
13,2,5871,11,8,6,0,1,4,0,0,0,39,38,0
15,2,4418,11,8,2,3,0,4,1,0,32,59,38,0
40,2,669,11,8,6,13,4,4,1,0,6,41,38,1
45,2,9226,11,8,6,7,1,4,0,0,0,39,38,0
22,2,20194,11,8,5,6,4,4,0,0,0,23,38,0
26,2,14263,15,9,4,0,1,4,1,0,0,24,38,0
7,3,8411,9,12,4,11,3,4,1,0,0,39,38,0
36,2,11341,15,9,2,0,5,4,0,67,0,39,38,1
9,2,16392,15,9,4,5,3,4,1,0,0,39,38,0
56,4,9580,11,8,2,3,0,4,1,0,0,39,38,0
38,2,4016,11,8,2,6,0,4,1,0,0,39,38,0
8,2,19953,11,8,0,0,1,4,1,0,0,39,38,0
24,2,9884,9,12,0,9,1,4,0,0,0,49,38,1
7,2,17693,9,12,4,3,1,4,1,0,0,49,38,0
46,2,2860,11,8,6,4,1,4,1,0,0,5,38,0
0,2,11726,1,6,4,11,3,4,1,0,0,19,38,0
18,2,6239,15,9,2,2,0,4,1,0,0,49,38,0
34,2,7029,15,9,2,9,0,4,1,0,0,39,38,1
45,1,16798,9,12,6,9,1,4,0,0,0,47,38,0
38,2,19126,11,8,2,2,0,4,1,67,0,39,38,1
26,2,3827,15,9,0,9,1,4,1,0,0,39,38,0
23,1,586,11,8,0,7,1,4,0,0,0,49,38,0
20,2,2876,9,12,2,3,0,4,1,0,0,44,38,1
22,2,6437,9,12,2,2,0,4,1,0,0,39,38,0
14,2,5150,11,8,4,2,3,4,1,0,0,17,38,0
44,2,3587,12,13,6,9,1,4,0,0,0,39,38,1
9,2,3074,8,10,0,0,1,4,0,0,0,54,38,0
29,4,9582,11,8,2,11,0,4,1,0,0,49,38,0
9,2,3362,9,12,4,9,1,4,0,0,0,39,38,0
31,5,17856,10,15,0,9,3,4,1,0,0,49,38,1
17,2,4525,11,8,4,13,3,4,1,0,0,39,38,0
17,1,8498,11,8,4,0,3,4,0,0,0,39,38,0
42,2,6695,11,8,2,7,0,4,1,0,0,39,38,1
17,2,10771,9,12,4,9,3,4,0,0,0,39,38,0
32,2,931,9,12,4,3,1,4,0,0,0,55,38,1
1,2,13229,1,6,4,0,3,4,0,0,0,19,38,0
26,2,11066,11,8,2,4,0,4,1,0,0,39,25,0
31,2,16600,1,6,2,3,0,4,1,0,0,49,38,0
11,3,6734,15,9,2,3,0,4,1,0,0,68,38,0
16,2,2620,11,8,2,6,0,4,1,0,0,39,38,0
7,2,17345,15,9,4,11,1,4,0,0,0,14,38,0
4,2,1932,0,5,4,5,1,4,1,0,0,39,38,0
0,2,18813,1,6,4,11,3,4,1,0,0,27,38,0
22,2,9446,15,9,2,4,0,4,1,0,0,49,38,1
12,4,15863,9,12,5,9,3,4,1,0,0,39,38,0
27,2,1320,9,12,2,3,0,4,1,0,0,39,38,1
7,2,5323,15,9,4,13,3,4,1,0,0,49,38,0
54,4,6792,12,13,2,11,0,4,1,101,0,39,38,1
34,4,8021,9,12,2,11,0,1,1,0,75,39,2,1
38,2,16494,4,2,0,7,4,2,1,0,0,24,38,0
24,2,11373,9,12,2,3,0,4,1,0,0,59,38,1
6,2,7465,11,8,4,5,4,2,0,0,0,6,38,0
21,2,19443,8,10,0,0,4,4,0,0,0,39,38,0
22,2,5031,11,8,2,13,0,4,1,0,0,39,38,1
2,2,18961,11,8,4,0,1,4,0,0,0,29,38,0
32,2,2286,6,4,0,6,1,4,0,0,0,39,38,0
15,2,16009,9,12,2,0,2,4,1,0,0,39,29,1
10,2,3343,11,8,2,2,0,4,1,0,0,68,38,0
21,2,3278,9,12,2,11,0,4,1,0,0,49,38,1
16,2,15529,15,9,2,2,5,4,0,0,0,59,38,0
6,2,12441,9,12,4,3,3,4,1,0,0,27,38,0
37,4,19379,11,8,2,11,0,2,1,0,0,39,38,0
12,2,9551,8,10,0,12,1,4,0,24,0,44,38,0
18,4,18873,9,12,4,3,1,4,1,0,0,39,38,0
11,2,8304,8,10,2,0,5,1,0,0,0,39,18,0
20,2,10229,9,12,2,9,0,4,1,93,0,49,38,1
25,4,9573,14,14,2,4,0,4,1,0,0,64,38,1
23,2,8839,12,13,2,9,0,4,1,0,0,39,38,0
30,2,18226,15,9,0,11,3,4,1,0,0,54,38,0
5,2,13877,9,12,4,3,3,4,0,0,0,49,38,0
13,2,2915,9,12,2,3,0,4,1,0,0,44,38,1
11,2,4323,11,8,2,12,0,4,1,0,0,39,38,0
46,1,291,5,3,2,7,0,4,1,0,0,54,38,0
34,4,9402,6,4,2,2,0,4,1,0,0,19,38,0
5,2,3584,11,8,4,5,3,4,0,0,0,39,38,0
18,2,7416,11,8,4,11,1,4,1,0,0,44,38,0
29,2,8961,11,8,0,6,1,4,0,0,0,37,38,0
20,2,12861,15,9,0,6,1,4,1,0,0,51,38,0
7,2,12163,9,12,4,9,3,2,1,0,0,14,38,0
20,4,8684,11,8,0,5,3,4,1,0,0,9,38,0
36,2,2159,15,9,2,12,0,4,1,0,0,39,38,0
10,2,3178,11,8,4,11,1,4,1,0,0,29,38,0
21,2,16342,15,9,0,2,1,4,1,0,0,43,38,0
36,4,17389,0,5,2,4,0,4,1,0,0,59,38,0
17,2,9400,15,9,4,2,1,4,1,0,0,39,38,0
6,2,20055,11,8,4,11,3,2,1,0,0,39,38,0
22,2,12114,9,12,2,3,0,4,1,107,0,44,38,1
26,2,7875,12,13,2,9,5,1,0,0,0,49,34,0
50,3,2459,11,8,2,3,0,1,1,0,0,39,38,1
64,4,6282,11,8,2,3,0,4,1,0,0,29,38,0
4,2,10516,15,9,4,7,3,4,1,0,0,19,38,0
6,2,15481,15,9,4,11,1,4,1,0,0,24,38,0
8,2,3459,15,9,4,13,4,4,1,0,0,39,38,0
25,2,16156,4,2,2,6,5,4,0,0,0,37,25,0
21,2,3398,15,9,2,0,5,2,0,0,0,39,38,0
15,2,15669,11,8,2,6,0,4,1,0,0,39,38,0
20,2,13126,11,8,2,6,0,4,1,0,0,39,38,0
34,2,6422,12,13,2,3,0,4,1,0,0,59,38,1
5,2,3112,15,9,4,11,1,4,0,0,0,41,38,0
16,2,18896,3,1,3,8,1,4,0,0,0,39,12,0
25,2,8116,11,8,0,6,1,4,1,0,0,54,38,0
34,1,14760,13,0,2,7,0,4,1,0,0,39,38,0
6,2,18946,11,8,2,0,5,4,0,0,0,39,25,0
20,2,10547,1,6,2,6,0,4,1,49,0,43,38,1
20,2,9525,11,8,2,2,0,4,1,0,0,93,38,1
30,2,45,12,13,4,9,1,4,0,0,0,24,38,0
24,2,6059,14,14,2,9,0,4,1,0,75,39,38,1
16,2,6810,11,8,2,2,0,4,1,0,0,29,38,0
14,2,4525,9,12,4,11,1,4,1,0,0,39,38,1
14,2,2535,7,11,0,7,4,0,0,0,0,39,38,0
18,2,19824,11,8,2,6,0,2,1,0,0,39,38,0
21,3,11549,11,8,2,3,0,4,1,0,0,39,38,1
1,2,16861,11,8,4,7,1,4,0,0,0,44,38,0
3,2,14753,11,8,2,6,0,4,1,0,0,39,38,0
37,1,8486,15,9,0,3,4,2,0,0,0,34,38,0
23,2,10320,15,9,0,0,4,4,0,0,0,39,38,0
19,3,4245,9,12,2,3,5,4,0,0,50,44,38,1
26,2,15198,15,9,0,2,4,4,1,0,0,34,38,0
27,4,17789,15,9,0,4,4,4,1,0,0,39,38,0
27,5,9261,11,8,2,9,5,4,0,0,0,39,38,1
26,2,13911,12,13,2,3,0,4,1,0,0,42,38,1
34,2,15963,5,3,6,7,4,2,0,0,0,39,38,0
1,2,9618,11,8,4,7,3,4,0,0,0,19,38,0
34,2,6139,15,9,2,3,0,4,1,0,0,39,38,0
27,3,19266,15,9,2,11,0,4,1,0,0,68,38,1
16,1,17039,0,5,0,13,1,4,1,0,0,39,38,0
16,4,5479,9,12,2,3,0,4,1,0,0,39,38,1
25,2,9457,7,11,2,3,0,4,1,0,0,39,38,1
8,2,7259,15,9,2,9,0,4,1,0,0,44,38,0
15,2,8757,11,8,0,6,1,4,0,0,0,37,38,0
15,2,16700,9,12,2,2,0,4,1,0,0,68,25,0
19,2,20030,0,5,0,3,4,4,0,0,0,39,38,0
11,2,1741,11,8,2,13,0,4,1,0,0,39,38,0
3,2,17747,11,8,4,7,3,4,0,0,0,19,38,0
18,3,18818,15,9,2,11,0,4,1,0,0,59,38,1
38,4,10859,11,8,2,2,0,4,1,0,0,19,38,0
31,2,8368,9,12,2,3,0,1,1,0,0,39,18,1
17,2,12117,11,8,2,2,0,4,1,0,0,34,38,1
11,2,8083,9,12,4,12,1,4,0,0,0,34,38,0
50,2,4011,9,12,6,3,1,4,1,0,74,39,38,1
20,2,11937,11,8,2,2,0,4,1,0,0,39,38,0
27,2,505,11,8,4,13,4,4,1,0,0,68,38,0
